VCD info: dumpfile alu.vcd opened for output.
tiempo=7770 A=0000 B=1001 c_in=1 L=0 OP=01 R=0001, Z=0, C=1, S=0. ---- OK
tiempo=7780 A=0000 B=1010 c_in=1 L=0 OP=01 R=0001, Z=0, C=1, S=0. ---- OK
tiempo=7790 A=0000 B=1011 c_in=1 L=0 OP=01 R=0001, Z=0, C=1, S=0. ---- OK
tiempo=7800 A=0000 B=1100 c_in=1 L=0 OP=01 R=0001, Z=0, C=1, S=0. ---- OK
tiempo=7810 A=0000 B=1101 c_in=1 L=0 OP=01 R=0001, Z=0, C=1, S=0. ---- OK
tiempo=7820 A=0000 B=1110 c_in=1 L=0 OP=01 R=0001, Z=0, C=1, S=0. ---- OK
tiempo=7830 A=0000 B=1111 c_in=1 L=0 OP=01 R=0001, Z=0, C=1, S=0. ---- OK
tiempo=7840 A=0001 B=0000 c_in=1 L=0 OP=01 R=0000, Z=1, C=1, S=0. ---- OK
tiempo=7850 A=0001 B=0001 c_in=1 L=0 OP=01 R=0000, Z=1, C=1, S=0. ---- OK
tiempo=7860 A=0001 B=0010 c_in=1 L=0 OP=01 R=0000, Z=1, C=1, S=0. ---- OK
tiempo=7870 A=0001 B=0011 c_in=1 L=0 OP=01 R=0000, Z=1, C=1, S=0. ---- OK
tiempo=7880 A=0001 B=0100 c_in=1 L=0 OP=01 R=0000, Z=1, C=1, S=0. ---- OK
tiempo=7890 A=0001 B=0101 c_in=1 L=0 OP=01 R=0000, Z=1, C=1, S=0. ---- OK
tiempo=7900 A=0001 B=0110 c_in=1 L=0 OP=01 R=0000, Z=1, C=1, S=0. ---- OK
tiempo=7910 A=0001 B=0111 c_in=1 L=0 OP=01 R=0000, Z=1, C=1, S=0. ---- OK
tiempo=7920 A=0001 B=1000 c_in=1 L=0 OP=01 R=0000, Z=1, C=1, S=0. ---- OK
tiempo=7930 A=0001 B=1001 c_in=1 L=0 OP=01 R=0000, Z=1, C=1, S=0. ---- OK
tiempo=7940 A=0001 B=1010 c_in=1 L=0 OP=01 R=0000, Z=1, C=1, S=0. ---- OK
tiempo=7950 A=0001 B=1011 c_in=1 L=0 OP=01 R=0000, Z=1, C=1, S=0. ---- OK
tiempo=7960 A=0001 B=1100 c_in=1 L=0 OP=01 R=0000, Z=1, C=1, S=0. ---- OK
tiempo=7970 A=0001 B=1101 c_in=1 L=0 OP=01 R=0000, Z=1, C=1, S=0. ---- OK
tiempo=7980 A=0001 B=1110 c_in=1 L=0 OP=01 R=0000, Z=1, C=1, S=0. ---- OK
tiempo=7990 A=0001 B=1111 c_in=1 L=0 OP=01 R=0000, Z=1, C=1, S=0. ---- OK
tiempo=8000 A=0010 B=0000 c_in=1 L=0 OP=01 R=1111, Z=0, C=0, S=1. ---- OK
tiempo=8010 A=0010 B=0001 c_in=1 L=0 OP=01 R=1111, Z=0, C=0, S=1. ---- OK
tiempo=8020 A=0010 B=0010 c_in=1 L=0 OP=01 R=1111, Z=0, C=0, S=1. ---- OK
tiempo=8030 A=0010 B=0011 c_in=1 L=0 OP=01 R=1111, Z=0, C=0, S=1. ---- OK
tiempo=8040 A=0010 B=0100 c_in=1 L=0 OP=01 R=1111, Z=0, C=0, S=1. ---- OK
tiempo=8050 A=0010 B=0101 c_in=1 L=0 OP=01 R=1111, Z=0, C=0, S=1. ---- OK
tiempo=8060 A=0010 B=0110 c_in=1 L=0 OP=01 R=1111, Z=0, C=0, S=1. ---- OK
tiempo=8070 A=0010 B=0111 c_in=1 L=0 OP=01 R=1111, Z=0, C=0, S=1. ---- OK
tiempo=8080 A=0010 B=1000 c_in=1 L=0 OP=01 R=1111, Z=0, C=0, S=1. ---- OK
tiempo=8090 A=0010 B=1001 c_in=1 L=0 OP=01 R=1111, Z=0, C=0, S=1. ---- OK
tiempo=8100 A=0010 B=1010 c_in=1 L=0 OP=01 R=1111, Z=0, C=0, S=1. ---- OK
tiempo=8110 A=0010 B=1011 c_in=1 L=0 OP=01 R=1111, Z=0, C=0, S=1. ---- OK
tiempo=8120 A=0010 B=1100 c_in=1 L=0 OP=01 R=1111, Z=0, C=0, S=1. ---- OK
tiempo=8130 A=0010 B=1101 c_in=1 L=0 OP=01 R=1111, Z=0, C=0, S=1. ---- OK
tiempo=8140 A=0010 B=1110 c_in=1 L=0 OP=01 R=1111, Z=0, C=0, S=1. ---- OK
tiempo=8150 A=0010 B=1111 c_in=1 L=0 OP=01 R=1111, Z=0, C=0, S=1. ---- OK
tiempo=8160 A=0011 B=0000 c_in=1 L=0 OP=01 R=1110, Z=0, C=0, S=1. ---- OK
tiempo=8170 A=0011 B=0001 c_in=1 L=0 OP=01 R=1110, Z=0, C=0, S=1. ---- OK
tiempo=8180 A=0011 B=0010 c_in=1 L=0 OP=01 R=1110, Z=0, C=0, S=1. ---- OK
tiempo=8190 A=0011 B=0011 c_in=1 L=0 OP=01 R=1110, Z=0, C=0, S=1. ---- OK
tiempo=8200 A=0011 B=0100 c_in=1 L=0 OP=01 R=1110, Z=0, C=0, S=1. ---- OK
tiempo=8210 A=0011 B=0101 c_in=1 L=0 OP=01 R=1110, Z=0, C=0, S=1. ---- OK
tiempo=8220 A=0011 B=0110 c_in=1 L=0 OP=01 R=1110, Z=0, C=0, S=1. ---- OK
tiempo=8230 A=0011 B=0111 c_in=1 L=0 OP=01 R=1110, Z=0, C=0, S=1. ---- OK
tiempo=8240 A=0011 B=1000 c_in=1 L=0 OP=01 R=1110, Z=0, C=0, S=1. ---- OK
tiempo=8250 A=0011 B=1001 c_in=1 L=0 OP=01 R=1110, Z=0, C=0, S=1. ---- OK
tiempo=8260 A=0011 B=1010 c_in=1 L=0 OP=01 R=1110, Z=0, C=0, S=1. ---- OK
tiempo=8270 A=0011 B=1011 c_in=1 L=0 OP=01 R=1110, Z=0, C=0, S=1. ---- OK
tiempo=8280 A=0011 B=1100 c_in=1 L=0 OP=01 R=1110, Z=0, C=0, S=1. ---- OK
tiempo=8290 A=0011 B=1101 c_in=1 L=0 OP=01 R=1110, Z=0, C=0, S=1. ---- OK
tiempo=8300 A=0011 B=1110 c_in=1 L=0 OP=01 R=1110, Z=0, C=0, S=1. ---- OK
tiempo=8310 A=0011 B=1111 c_in=1 L=0 OP=01 R=1110, Z=0, C=0, S=1. ---- OK
tiempo=8320 A=0100 B=0000 c_in=1 L=0 OP=01 R=1101, Z=0, C=0, S=1. ---- OK
tiempo=8330 A=0100 B=0001 c_in=1 L=0 OP=01 R=1101, Z=0, C=0, S=1. ---- OK
tiempo=8340 A=0100 B=0010 c_in=1 L=0 OP=01 R=1101, Z=0, C=0, S=1. ---- OK
tiempo=8350 A=0100 B=0011 c_in=1 L=0 OP=01 R=1101, Z=0, C=0, S=1. ---- OK
tiempo=8360 A=0100 B=0100 c_in=1 L=0 OP=01 R=1101, Z=0, C=0, S=1. ---- OK
tiempo=8370 A=0100 B=0101 c_in=1 L=0 OP=01 R=1101, Z=0, C=0, S=1. ---- OK
tiempo=8380 A=0100 B=0110 c_in=1 L=0 OP=01 R=1101, Z=0, C=0, S=1. ---- OK
tiempo=8390 A=0100 B=0111 c_in=1 L=0 OP=01 R=1101, Z=0, C=0, S=1. ---- OK
tiempo=8400 A=0100 B=1000 c_in=1 L=0 OP=01 R=1101, Z=0, C=0, S=1. ---- OK
tiempo=8410 A=0100 B=1001 c_in=1 L=0 OP=01 R=1101, Z=0, C=0, S=1. ---- OK
tiempo=8420 A=0100 B=1010 c_in=1 L=0 OP=01 R=1101, Z=0, C=0, S=1. ---- OK
tiempo=8430 A=0100 B=1011 c_in=1 L=0 OP=01 R=1101, Z=0, C=0, S=1. ---- OK
tiempo=8440 A=0100 B=1100 c_in=1 L=0 OP=01 R=1101, Z=0, C=0, S=1. ---- OK
tiempo=8450 A=0100 B=1101 c_in=1 L=0 OP=01 R=1101, Z=0, C=0, S=1. ---- OK
tiempo=8460 A=0100 B=1110 c_in=1 L=0 OP=01 R=1101, Z=0, C=0, S=1. ---- OK
tiempo=8470 A=0100 B=1111 c_in=1 L=0 OP=01 R=1101, Z=0, C=0, S=1. ---- OK
tiempo=8480 A=0101 B=0000 c_in=1 L=0 OP=01 R=1100, Z=0, C=0, S=1. ---- OK
tiempo=8490 A=0101 B=0001 c_in=1 L=0 OP=01 R=1100, Z=0, C=0, S=1. ---- OK
tiempo=8500 A=0101 B=0010 c_in=1 L=0 OP=01 R=1100, Z=0, C=0, S=1. ---- OK
tiempo=8510 A=0101 B=0011 c_in=1 L=0 OP=01 R=1100, Z=0, C=0, S=1. ---- OK
tiempo=8520 A=0101 B=0100 c_in=1 L=0 OP=01 R=1100, Z=0, C=0, S=1. ---- OK
tiempo=8530 A=0101 B=0101 c_in=1 L=0 OP=01 R=1100, Z=0, C=0, S=1. ---- OK
tiempo=8540 A=0101 B=0110 c_in=1 L=0 OP=01 R=1100, Z=0, C=0, S=1. ---- OK
tiempo=8550 A=0101 B=0111 c_in=1 L=0 OP=01 R=1100, Z=0, C=0, S=1. ---- OK
tiempo=8560 A=0101 B=1000 c_in=1 L=0 OP=01 R=1100, Z=0, C=0, S=1. ---- OK
tiempo=8570 A=0101 B=1001 c_in=1 L=0 OP=01 R=1100, Z=0, C=0, S=1. ---- OK
tiempo=8580 A=0101 B=1010 c_in=1 L=0 OP=01 R=1100, Z=0, C=0, S=1. ---- OK
tiempo=8590 A=0101 B=1011 c_in=1 L=0 OP=01 R=1100, Z=0, C=0, S=1. ---- OK
tiempo=8600 A=0101 B=1100 c_in=1 L=0 OP=01 R=1100, Z=0, C=0, S=1. ---- OK
tiempo=8610 A=0101 B=1101 c_in=1 L=0 OP=01 R=1100, Z=0, C=0, S=1. ---- OK
tiempo=8620 A=0101 B=1110 c_in=1 L=0 OP=01 R=1100, Z=0, C=0, S=1. ---- OK
tiempo=8630 A=0101 B=1111 c_in=1 L=0 OP=01 R=1100, Z=0, C=0, S=1. ---- OK
tiempo=8640 A=0110 B=0000 c_in=1 L=0 OP=01 R=1011, Z=0, C=0, S=1. ---- OK
tiempo=8650 A=0110 B=0001 c_in=1 L=0 OP=01 R=1011, Z=0, C=0, S=1. ---- OK
tiempo=8660 A=0110 B=0010 c_in=1 L=0 OP=01 R=1011, Z=0, C=0, S=1. ---- OK
tiempo=8670 A=0110 B=0011 c_in=1 L=0 OP=01 R=1011, Z=0, C=0, S=1. ---- OK
tiempo=8680 A=0110 B=0100 c_in=1 L=0 OP=01 R=1011, Z=0, C=0, S=1. ---- OK
tiempo=8690 A=0110 B=0101 c_in=1 L=0 OP=01 R=1011, Z=0, C=0, S=1. ---- OK
tiempo=8700 A=0110 B=0110 c_in=1 L=0 OP=01 R=1011, Z=0, C=0, S=1. ---- OK
tiempo=8710 A=0110 B=0111 c_in=1 L=0 OP=01 R=1011, Z=0, C=0, S=1. ---- OK
tiempo=8720 A=0110 B=1000 c_in=1 L=0 OP=01 R=1011, Z=0, C=0, S=1. ---- OK
tiempo=8730 A=0110 B=1001 c_in=1 L=0 OP=01 R=1011, Z=0, C=0, S=1. ---- OK
tiempo=8740 A=0110 B=1010 c_in=1 L=0 OP=01 R=1011, Z=0, C=0, S=1. ---- OK
tiempo=8750 A=0110 B=1011 c_in=1 L=0 OP=01 R=1011, Z=0, C=0, S=1. ---- OK
tiempo=8760 A=0110 B=1100 c_in=1 L=0 OP=01 R=1011, Z=0, C=0, S=1. ---- OK
tiempo=8770 A=0110 B=1101 c_in=1 L=0 OP=01 R=1011, Z=0, C=0, S=1. ---- OK
tiempo=8780 A=0110 B=1110 c_in=1 L=0 OP=01 R=1011, Z=0, C=0, S=1. ---- OK
tiempo=8790 A=0110 B=1111 c_in=1 L=0 OP=01 R=1011, Z=0, C=0, S=1. ---- OK
tiempo=8800 A=0111 B=0000 c_in=1 L=0 OP=01 R=1010, Z=0, C=0, S=1. ---- OK
tiempo=8810 A=0111 B=0001 c_in=1 L=0 OP=01 R=1010, Z=0, C=0, S=1. ---- OK
tiempo=8820 A=0111 B=0010 c_in=1 L=0 OP=01 R=1010, Z=0, C=0, S=1. ---- OK
tiempo=8830 A=0111 B=0011 c_in=1 L=0 OP=01 R=1010, Z=0, C=0, S=1. ---- OK
tiempo=8840 A=0111 B=0100 c_in=1 L=0 OP=01 R=1010, Z=0, C=0, S=1. ---- OK
tiempo=8850 A=0111 B=0101 c_in=1 L=0 OP=01 R=1010, Z=0, C=0, S=1. ---- OK
tiempo=8860 A=0111 B=0110 c_in=1 L=0 OP=01 R=1010, Z=0, C=0, S=1. ---- OK
tiempo=8870 A=0111 B=0111 c_in=1 L=0 OP=01 R=1010, Z=0, C=0, S=1. ---- OK
tiempo=8880 A=0111 B=1000 c_in=1 L=0 OP=01 R=1010, Z=0, C=0, S=1. ---- OK
tiempo=8890 A=0111 B=1001 c_in=1 L=0 OP=01 R=1010, Z=0, C=0, S=1. ---- OK
tiempo=8900 A=0111 B=1010 c_in=1 L=0 OP=01 R=1010, Z=0, C=0, S=1. ---- OK
tiempo=8910 A=0111 B=1011 c_in=1 L=0 OP=01 R=1010, Z=0, C=0, S=1. ---- OK
tiempo=8920 A=0111 B=1100 c_in=1 L=0 OP=01 R=1010, Z=0, C=0, S=1. ---- OK
tiempo=8930 A=0111 B=1101 c_in=1 L=0 OP=01 R=1010, Z=0, C=0, S=1. ---- OK
tiempo=8940 A=0111 B=1110 c_in=1 L=0 OP=01 R=1010, Z=0, C=0, S=1. ---- OK
tiempo=8950 A=0111 B=1111 c_in=1 L=0 OP=01 R=1010, Z=0, C=0, S=1. ---- OK
tiempo=8960 A=1000 B=0000 c_in=1 L=0 OP=01 R=1001, Z=0, C=0, S=1. ---- OK
tiempo=8970 A=1000 B=0001 c_in=1 L=0 OP=01 R=1001, Z=0, C=0, S=1. ---- OK
tiempo=8980 A=1000 B=0010 c_in=1 L=0 OP=01 R=1001, Z=0, C=0, S=1. ---- OK
tiempo=8990 A=1000 B=0011 c_in=1 L=0 OP=01 R=1001, Z=0, C=0, S=1. ---- OK
tiempo=9000 A=1000 B=0100 c_in=1 L=0 OP=01 R=1001, Z=0, C=0, S=1. ---- OK
tiempo=9010 A=1000 B=0101 c_in=1 L=0 OP=01 R=1001, Z=0, C=0, S=1. ---- OK
tiempo=9020 A=1000 B=0110 c_in=1 L=0 OP=01 R=1001, Z=0, C=0, S=1. ---- OK
tiempo=9030 A=1000 B=0111 c_in=1 L=0 OP=01 R=1001, Z=0, C=0, S=1. ---- OK
tiempo=9040 A=1000 B=1000 c_in=1 L=0 OP=01 R=1001, Z=0, C=0, S=1. ---- OK
tiempo=9050 A=1000 B=1001 c_in=1 L=0 OP=01 R=1001, Z=0, C=0, S=1. ---- OK
tiempo=9060 A=1000 B=1010 c_in=1 L=0 OP=01 R=1001, Z=0, C=0, S=1. ---- OK
tiempo=9070 A=1000 B=1011 c_in=1 L=0 OP=01 R=1001, Z=0, C=0, S=1. ---- OK
tiempo=9080 A=1000 B=1100 c_in=1 L=0 OP=01 R=1001, Z=0, C=0, S=1. ---- OK
tiempo=9090 A=1000 B=1101 c_in=1 L=0 OP=01 R=1001, Z=0, C=0, S=1. ---- OK
tiempo=9100 A=1000 B=1110 c_in=1 L=0 OP=01 R=1001, Z=0, C=0, S=1. ---- OK
tiempo=9110 A=1000 B=1111 c_in=1 L=0 OP=01 R=1001, Z=0, C=0, S=1. ---- OK
tiempo=9120 A=1001 B=0000 c_in=1 L=0 OP=01 R=1000, Z=0, C=0, S=1. ---- OK
tiempo=9130 A=1001 B=0001 c_in=1 L=0 OP=01 R=1000, Z=0, C=0, S=1. ---- OK
tiempo=9140 A=1001 B=0010 c_in=1 L=0 OP=01 R=1000, Z=0, C=0, S=1. ---- OK
tiempo=9150 A=1001 B=0011 c_in=1 L=0 OP=01 R=1000, Z=0, C=0, S=1. ---- OK
tiempo=9160 A=1001 B=0100 c_in=1 L=0 OP=01 R=1000, Z=0, C=0, S=1. ---- OK
tiempo=9170 A=1001 B=0101 c_in=1 L=0 OP=01 R=1000, Z=0, C=0, S=1. ---- OK
tiempo=9180 A=1001 B=0110 c_in=1 L=0 OP=01 R=1000, Z=0, C=0, S=1. ---- OK
tiempo=9190 A=1001 B=0111 c_in=1 L=0 OP=01 R=1000, Z=0, C=0, S=1. ---- OK
tiempo=9200 A=1001 B=1000 c_in=1 L=0 OP=01 R=1000, Z=0, C=0, S=1. ---- OK
tiempo=9210 A=1001 B=1001 c_in=1 L=0 OP=01 R=1000, Z=0, C=0, S=1. ---- OK
tiempo=9220 A=1001 B=1010 c_in=1 L=0 OP=01 R=1000, Z=0, C=0, S=1. ---- OK
tiempo=9230 A=1001 B=1011 c_in=1 L=0 OP=01 R=1000, Z=0, C=0, S=1. ---- OK
tiempo=9240 A=1001 B=1100 c_in=1 L=0 OP=01 R=1000, Z=0, C=0, S=1. ---- OK
tiempo=9250 A=1001 B=1101 c_in=1 L=0 OP=01 R=1000, Z=0, C=0, S=1. ---- OK
tiempo=9260 A=1001 B=1110 c_in=1 L=0 OP=01 R=1000, Z=0, C=0, S=1. ---- OK
tiempo=9270 A=1001 B=1111 c_in=1 L=0 OP=01 R=1000, Z=0, C=0, S=1. ---- OK
tiempo=9280 A=1010 B=0000 c_in=1 L=0 OP=01 R=0111, Z=0, C=0, S=0. ---- OK
tiempo=9290 A=1010 B=0001 c_in=1 L=0 OP=01 R=0111, Z=0, C=0, S=0. ---- OK
tiempo=9300 A=1010 B=0010 c_in=1 L=0 OP=01 R=0111, Z=0, C=0, S=0. ---- OK
tiempo=9310 A=1010 B=0011 c_in=1 L=0 OP=01 R=0111, Z=0, C=0, S=0. ---- OK
tiempo=9320 A=1010 B=0100 c_in=1 L=0 OP=01 R=0111, Z=0, C=0, S=0. ---- OK
tiempo=9330 A=1010 B=0101 c_in=1 L=0 OP=01 R=0111, Z=0, C=0, S=0. ---- OK
tiempo=9340 A=1010 B=0110 c_in=1 L=0 OP=01 R=0111, Z=0, C=0, S=0. ---- OK
tiempo=9350 A=1010 B=0111 c_in=1 L=0 OP=01 R=0111, Z=0, C=0, S=0. ---- OK
tiempo=9360 A=1010 B=1000 c_in=1 L=0 OP=01 R=0111, Z=0, C=0, S=0. ---- OK
tiempo=9370 A=1010 B=1001 c_in=1 L=0 OP=01 R=0111, Z=0, C=0, S=0. ---- OK
tiempo=9380 A=1010 B=1010 c_in=1 L=0 OP=01 R=0111, Z=0, C=0, S=0. ---- OK
tiempo=9390 A=1010 B=1011 c_in=1 L=0 OP=01 R=0111, Z=0, C=0, S=0. ---- OK
tiempo=9400 A=1010 B=1100 c_in=1 L=0 OP=01 R=0111, Z=0, C=0, S=0. ---- OK
tiempo=9410 A=1010 B=1101 c_in=1 L=0 OP=01 R=0111, Z=0, C=0, S=0. ---- OK
tiempo=9420 A=1010 B=1110 c_in=1 L=0 OP=01 R=0111, Z=0, C=0, S=0. ---- OK
tiempo=9430 A=1010 B=1111 c_in=1 L=0 OP=01 R=0111, Z=0, C=0, S=0. ---- OK
tiempo=9440 A=1011 B=0000 c_in=1 L=0 OP=01 R=0110, Z=0, C=0, S=0. ---- OK
tiempo=9450 A=1011 B=0001 c_in=1 L=0 OP=01 R=0110, Z=0, C=0, S=0. ---- OK
tiempo=9460 A=1011 B=0010 c_in=1 L=0 OP=01 R=0110, Z=0, C=0, S=0. ---- OK
tiempo=9470 A=1011 B=0011 c_in=1 L=0 OP=01 R=0110, Z=0, C=0, S=0. ---- OK
tiempo=9480 A=1011 B=0100 c_in=1 L=0 OP=01 R=0110, Z=0, C=0, S=0. ---- OK
tiempo=9490 A=1011 B=0101 c_in=1 L=0 OP=01 R=0110, Z=0, C=0, S=0. ---- OK
tiempo=9500 A=1011 B=0110 c_in=1 L=0 OP=01 R=0110, Z=0, C=0, S=0. ---- OK
tiempo=9510 A=1011 B=0111 c_in=1 L=0 OP=01 R=0110, Z=0, C=0, S=0. ---- OK
tiempo=9520 A=1011 B=1000 c_in=1 L=0 OP=01 R=0110, Z=0, C=0, S=0. ---- OK
tiempo=9530 A=1011 B=1001 c_in=1 L=0 OP=01 R=0110, Z=0, C=0, S=0. ---- OK
tiempo=9540 A=1011 B=1010 c_in=1 L=0 OP=01 R=0110, Z=0, C=0, S=0. ---- OK
tiempo=9550 A=1011 B=1011 c_in=1 L=0 OP=01 R=0110, Z=0, C=0, S=0. ---- OK
tiempo=9560 A=1011 B=1100 c_in=1 L=0 OP=01 R=0110, Z=0, C=0, S=0. ---- OK
tiempo=9570 A=1011 B=1101 c_in=1 L=0 OP=01 R=0110, Z=0, C=0, S=0. ---- OK
tiempo=9580 A=1011 B=1110 c_in=1 L=0 OP=01 R=0110, Z=0, C=0, S=0. ---- OK
tiempo=9590 A=1011 B=1111 c_in=1 L=0 OP=01 R=0110, Z=0, C=0, S=0. ---- OK
tiempo=9600 A=1100 B=0000 c_in=1 L=0 OP=01 R=0101, Z=0, C=0, S=0. ---- OK
tiempo=9610 A=1100 B=0001 c_in=1 L=0 OP=01 R=0101, Z=0, C=0, S=0. ---- OK
tiempo=9620 A=1100 B=0010 c_in=1 L=0 OP=01 R=0101, Z=0, C=0, S=0. ---- OK
tiempo=9630 A=1100 B=0011 c_in=1 L=0 OP=01 R=0101, Z=0, C=0, S=0. ---- OK
tiempo=9640 A=1100 B=0100 c_in=1 L=0 OP=01 R=0101, Z=0, C=0, S=0. ---- OK
tiempo=9650 A=1100 B=0101 c_in=1 L=0 OP=01 R=0101, Z=0, C=0, S=0. ---- OK
tiempo=9660 A=1100 B=0110 c_in=1 L=0 OP=01 R=0101, Z=0, C=0, S=0. ---- OK
tiempo=9670 A=1100 B=0111 c_in=1 L=0 OP=01 R=0101, Z=0, C=0, S=0. ---- OK
tiempo=9680 A=1100 B=1000 c_in=1 L=0 OP=01 R=0101, Z=0, C=0, S=0. ---- OK
tiempo=9690 A=1100 B=1001 c_in=1 L=0 OP=01 R=0101, Z=0, C=0, S=0. ---- OK
tiempo=9700 A=1100 B=1010 c_in=1 L=0 OP=01 R=0101, Z=0, C=0, S=0. ---- OK
tiempo=9710 A=1100 B=1011 c_in=1 L=0 OP=01 R=0101, Z=0, C=0, S=0. ---- OK
tiempo=9720 A=1100 B=1100 c_in=1 L=0 OP=01 R=0101, Z=0, C=0, S=0. ---- OK
tiempo=9730 A=1100 B=1101 c_in=1 L=0 OP=01 R=0101, Z=0, C=0, S=0. ---- OK
tiempo=9740 A=1100 B=1110 c_in=1 L=0 OP=01 R=0101, Z=0, C=0, S=0. ---- OK
tiempo=9750 A=1100 B=1111 c_in=1 L=0 OP=01 R=0101, Z=0, C=0, S=0. ---- OK
tiempo=9760 A=1101 B=0000 c_in=1 L=0 OP=01 R=0100, Z=0, C=0, S=0. ---- OK
tiempo=9770 A=1101 B=0001 c_in=1 L=0 OP=01 R=0100, Z=0, C=0, S=0. ---- OK
tiempo=9780 A=1101 B=0010 c_in=1 L=0 OP=01 R=0100, Z=0, C=0, S=0. ---- OK
tiempo=9790 A=1101 B=0011 c_in=1 L=0 OP=01 R=0100, Z=0, C=0, S=0. ---- OK
tiempo=9800 A=1101 B=0100 c_in=1 L=0 OP=01 R=0100, Z=0, C=0, S=0. ---- OK
tiempo=9810 A=1101 B=0101 c_in=1 L=0 OP=01 R=0100, Z=0, C=0, S=0. ---- OK
tiempo=9820 A=1101 B=0110 c_in=1 L=0 OP=01 R=0100, Z=0, C=0, S=0. ---- OK
tiempo=9830 A=1101 B=0111 c_in=1 L=0 OP=01 R=0100, Z=0, C=0, S=0. ---- OK
tiempo=9840 A=1101 B=1000 c_in=1 L=0 OP=01 R=0100, Z=0, C=0, S=0. ---- OK
tiempo=9850 A=1101 B=1001 c_in=1 L=0 OP=01 R=0100, Z=0, C=0, S=0. ---- OK
tiempo=9860 A=1101 B=1010 c_in=1 L=0 OP=01 R=0100, Z=0, C=0, S=0. ---- OK
tiempo=9870 A=1101 B=1011 c_in=1 L=0 OP=01 R=0100, Z=0, C=0, S=0. ---- OK
tiempo=9880 A=1101 B=1100 c_in=1 L=0 OP=01 R=0100, Z=0, C=0, S=0. ---- OK
tiempo=9890 A=1101 B=1101 c_in=1 L=0 OP=01 R=0100, Z=0, C=0, S=0. ---- OK
tiempo=9900 A=1101 B=1110 c_in=1 L=0 OP=01 R=0100, Z=0, C=0, S=0. ---- OK
tiempo=9910 A=1101 B=1111 c_in=1 L=0 OP=01 R=0100, Z=0, C=0, S=0. ---- OK
tiempo=9920 A=1110 B=0000 c_in=1 L=0 OP=01 R=0011, Z=0, C=0, S=0. ---- OK
tiempo=9930 A=1110 B=0001 c_in=1 L=0 OP=01 R=0011, Z=0, C=0, S=0. ---- OK
tiempo=9940 A=1110 B=0010 c_in=1 L=0 OP=01 R=0011, Z=0, C=0, S=0. ---- OK
tiempo=9950 A=1110 B=0011 c_in=1 L=0 OP=01 R=0011, Z=0, C=0, S=0. ---- OK
tiempo=9960 A=1110 B=0100 c_in=1 L=0 OP=01 R=0011, Z=0, C=0, S=0. ---- OK
tiempo=9970 A=1110 B=0101 c_in=1 L=0 OP=01 R=0011, Z=0, C=0, S=0. ---- OK
tiempo=9980 A=1110 B=0110 c_in=1 L=0 OP=01 R=0011, Z=0, C=0, S=0. ---- OK
tiempo=9990 A=1110 B=0111 c_in=1 L=0 OP=01 R=0011, Z=0, C=0, S=0. ---- OK
tiempo=10000 A=1110 B=1000 c_in=1 L=0 OP=01 R=0011, Z=0, C=0, S=0. ---- OK
tiempo=10010 A=1110 B=1001 c_in=1 L=0 OP=01 R=0011, Z=0, C=0, S=0. ---- OK
tiempo=10020 A=1110 B=1010 c_in=1 L=0 OP=01 R=0011, Z=0, C=0, S=0. ---- OK
tiempo=10030 A=1110 B=1011 c_in=1 L=0 OP=01 R=0011, Z=0, C=0, S=0. ---- OK
tiempo=10040 A=1110 B=1100 c_in=1 L=0 OP=01 R=0011, Z=0, C=0, S=0. ---- OK
tiempo=10050 A=1110 B=1101 c_in=1 L=0 OP=01 R=0011, Z=0, C=0, S=0. ---- OK
tiempo=10060 A=1110 B=1110 c_in=1 L=0 OP=01 R=0011, Z=0, C=0, S=0. ---- OK
tiempo=10070 A=1110 B=1111 c_in=1 L=0 OP=01 R=0011, Z=0, C=0, S=0. ---- OK
tiempo=10080 A=1111 B=0000 c_in=1 L=0 OP=01 R=0010, Z=0, C=0, S=0. ---- OK
tiempo=10090 A=1111 B=0001 c_in=1 L=0 OP=01 R=0010, Z=0, C=0, S=0. ---- OK
tiempo=10100 A=1111 B=0010 c_in=1 L=0 OP=01 R=0010, Z=0, C=0, S=0. ---- OK
tiempo=10110 A=1111 B=0011 c_in=1 L=0 OP=01 R=0010, Z=0, C=0, S=0. ---- OK
tiempo=10120 A=1111 B=0100 c_in=1 L=0 OP=01 R=0010, Z=0, C=0, S=0. ---- OK
tiempo=10130 A=1111 B=0101 c_in=1 L=0 OP=01 R=0010, Z=0, C=0, S=0. ---- OK
tiempo=10140 A=1111 B=0110 c_in=1 L=0 OP=01 R=0010, Z=0, C=0, S=0. ---- OK
tiempo=10150 A=1111 B=0111 c_in=1 L=0 OP=01 R=0010, Z=0, C=0, S=0. ---- OK
tiempo=10160 A=1111 B=1000 c_in=1 L=0 OP=01 R=0010, Z=0, C=0, S=0. ---- OK
tiempo=10170 A=1111 B=1001 c_in=1 L=0 OP=01 R=0010, Z=0, C=0, S=0. ---- OK
tiempo=10180 A=1111 B=1010 c_in=1 L=0 OP=01 R=0010, Z=0, C=0, S=0. ---- OK
tiempo=10190 A=1111 B=1011 c_in=1 L=0 OP=01 R=0010, Z=0, C=0, S=0. ---- OK
tiempo=10200 A=1111 B=1100 c_in=1 L=0 OP=01 R=0010, Z=0, C=0, S=0. ---- OK
tiempo=10210 A=1111 B=1101 c_in=1 L=0 OP=01 R=0010, Z=0, C=0, S=0. ---- OK
